Order Date,Order Number,Index,Item Name,Price,Quantity,Total
2019-05-15 13:20:56,428,4,Rice and Curry Chicken,200,2,400
2019-05-15 13:29:23,429,8,Chicken Kottu,280,1,280
2019-05-15 13:51:17,430,7,Egg Kottu,200,1,200
2019-05-15 14:03:48,431,8,Chicken Kottu,280,1,280
2019-05-15 14:27:45,432,5,Egg Rice,200,3,600
2019-05-15 14:31:46,433,6,Chicken Rice,320,3,960
2019-05-15 14:35:10,434,4,Rice and Curry Chicken,200,3,600
2019-05-15 15:13:17,435,8,Chicken Kottu,280,1,280
2019-05-15 15:38:51,436,4,Rice and Curry Chicken,200,1,200
2019-05-15 15:50:20,437,6,Chicken Rice,320,1,320
2019-05-15 16:16:10,438,4,Rice and Curry Chicken,200,1,200
2019-05-15 16:39:11,439,10,Chicken Biriyani,360,1,360
2019-05-15 16:41:19,440,6,Chicken Rice,320,2,640
2019-05-15 16:51:19,441,4,Rice and Curry Chicken,200,1,200
2019-05-15 17:09:27,442,10,Chicken Biriyani,360,2,720
2019-05-15 17:19:42,443,9,Egg Biriyani,250,2,500
2019-05-15 17:43:50,444,5,Egg Rice,200,1,200
2019-05-15 17:51:35,445,8,Chicken Kottu,280,2,560
2019-05-15 17:59:04,446,3,Rice and Curry Fish,200,2,400
2019-05-15 17:59:36,447,7,Egg Kottu,200,1,200
2019-05-15 18:47:18,448,4,Rice and Curry Chicken,200,3,600
2019-05-15 18:48:39,449,7,Egg Kottu,200,2,400
2019-05-15 19:46:51,450,2,Rice and Curry Egg,190,1,190
2019-05-15 19:55:04,451,8,Chicken Kottu,280,3,840
2019-05-16 08:12:55,452,2,Rice and Curry Egg,190,1,190
2019-05-16 08:28:55,453,9,Egg Biriyani,250,3,750
2019-05-16 08:44:09,454,8,Chicken Kottu,280,1,280
2019-05-16 09:00:54,455,8,Chicken Kottu,280,1,280
2019-05-16 09:16:59,456,7,Egg Kottu,200,1,200
2019-05-16 09:28:22,457,4,Rice and Curry Chicken,200,2,400
2019-05-16 09:35:52,458,10,Chicken Biriyani,360,2,720
2019-05-16 09:41:23,459,4,Rice and Curry Chicken,200,1,200
2019-05-16 09:49:00,460,4,Rice and Curry Chicken,200,2,400
2019-05-16 09:59:36,461,8,Chicken Kottu,280,1,280
2019-05-16 10:41:22,462,4,Rice and Curry Chicken,200,1,200
2019-05-16 10:47:51,463,6,Chicken Rice,320,1,320
2019-05-16 11:22:12,464,8,Chicken Kottu,280,2,560
2019-05-16 12:08:04,465,7,Egg Kottu,200,1,200
2019-05-16 12:11:15,466,8,Chicken Kottu,280,1,280
2019-05-16 12:33:11,467,3,Rice and Curry Fish,200,3,600
2019-05-16 12:43:15,468,6,Chicken Rice,320,1,320
2019-05-16 12:43:56,469,3,Rice and Curry Fish,200,1,200
2019-05-16 12:46:59,470,3,Rice and Curry Fish,200,2,400
2019-05-16 12:54:36,471,4,Rice and Curry Chicken,200,1,200
2019-05-16 13:09:30,472,6,Chicken Rice,320,1,320
2019-05-16 13:28:27,473,4,Rice and Curry Chicken,200,3,600
2019-05-16 13:59:50,474,7,Egg Kottu,200,2,400
2019-05-16 14:33:47,475,8,Chicken Kottu,280,1,280
2019-05-16 14:44:40,476,1,Rice and Curry Vegetable,170,3,510
2019-05-16 14:49:16,477,4,Rice and Curry Chicken,200,1,200
2019-05-16 14:49:50,478,6,Chicken Rice,320,2,640
2019-05-16 15:03:40,479,8,Chicken Kottu,280,1,280
2019-05-16 15:09:12,480,4,Rice and Curry Chicken,200,3,600
2019-05-16 15:11:35,481,3,Rice and Curry Fish,200,1,200
2019-05-16 15:16:10,482,7,Egg Kottu,200,1,200
2019-05-16 15:18:19,483,8,Chicken Kottu,280,2,560
2019-05-16 15:19:48,484,4,Rice and Curry Chicken,200,1,200
2019-05-16 15:44:53,485,1,Rice and Curry Vegetable,170,1,170
2019-05-16 15:48:13,486,6,Chicken Rice,320,1,320
2019-05-16 15:50:55,487,4,Rice and Curry Chicken,200,3,600
2019-05-16 15:56:28,488,7,Egg Kottu,200,3,600
2019-05-16 16:01:38,489,8,Chicken Kottu,280,3,840
2019-05-16 17:09:03,490,7,Egg Kottu,200,3,600
2019-05-16 17:43:59,491,4,Rice and Curry Chicken,200,1,200
2019-05-16 17:51:21,492,3,Rice and Curry Fish,200,3,600
2019-05-16 18:34:03,493,4,Rice and Curry Chicken,200,1,200
2019-05-16 18:35:10,494,3,Rice and Curry Fish,200,3,600
2019-05-16 18:50:47,495,7,Egg Kottu,200,1,200
2019-05-16 18:59:22,496,3,Rice and Curry Fish,200,1,200
2019-05-16 19:00:58,497,6,Chicken Rice,320,2,640
2019-05-16 19:04:35,498,1,Rice and Curry Vegetable,170,1,170
2019-05-16 19:16:16,499,7,Egg Kottu,200,1,200
2019-05-16 19:31:54,500,9,Egg Biriyani,250,2,500
2019-05-16 19:35:30,501,2,Rice and Curry Egg,190,1,190
2019-05-16 19:44:10,502,3,Rice and Curry Fish,200,1,200
2019-05-16 19:48:55,503,4,Rice and Curry Chicken,200,1,200
2019-05-16 19:56:55,504,8,Chicken Kottu,280,1,280
2019-05-17 08:03:55,505,8,Chicken Kottu,280,1,280
2019-05-17 08:24:34,506,6,Chicken Rice,320,2,640
2019-05-17 08:47:44,507,6,Chicken Rice,320,1,320
2019-05-17 08:52:17,508,8,Chicken Kottu,280,1,280
2019-05-17 09:06:13,509,7,Egg Kottu,200,2,400
2019-05-17 09:22:18,510,5,Egg Rice,200,1,200
2019-05-17 09:52:03,511,6,Chicken Rice,320,1,320
2019-05-17 09:53:49,512,5,Egg Rice,200,1,200
2019-05-17 10:01:12,513,8,Chicken Kottu,280,2,560
2019-05-17 10:17:49,514,1,Rice and Curry Vegetable,170,2,340
2019-05-17 10:26:51,515,7,Egg Kottu,200,2,400
2019-05-17 10:33:04,516,7,Egg Kottu,200,3,600
2019-05-17 10:43:06,517,10,Chicken Biriyani,360,2,720
2019-05-17 10:59:26,518,3,Rice and Curry Fish,200,1,200
2019-05-17 11:17:26,519,9,Egg Biriyani,250,1,250
2019-05-17 11:19:09,520,6,Chicken Rice,320,3,960
2019-05-17 11:23:00,521,4,Rice and Curry Chicken,200,1,200
2019-05-17 11:42:22,522,8,Chicken Kottu,280,3,840
2019-05-17 11:49:33,523,4,Rice and Curry Chicken,200,2,400
2019-05-17 12:04:56,524,5,Egg Rice,200,2,400
2019-05-17 12:09:55,525,5,Egg Rice,200,2,400
2019-05-17 12:17:12,526,6,Chicken Rice,320,2,640
2019-05-17 12:33:31,527,6,Chicken Rice,320,1,320
2019-05-17 12:36:23,528,9,Egg Biriyani,250,3,750
2019-05-17 12:55:58,529,4,Rice and Curry Chicken,200,1,200
2019-05-17 13:04:43,530,8,Chicken Kottu,280,3,840
2019-05-17 13:42:35,531,6,Chicken Rice,320,1,320
2019-05-17 13:48:38,532,6,Chicken Rice,320,3,960
2019-05-17 13:49:48,533,8,Chicken Kottu,280,2,560
2019-05-17 14:04:46,534,6,Chicken Rice,320,1,320
2019-05-17 14:22:14,535,6,Chicken Rice,320,2,640
2019-05-17 14:51:08,536,3,Rice and Curry Fish,200,1,200
2019-05-17 15:07:20,537,4,Rice and Curry Chicken,200,2,400
2019-05-17 15:57:13,538,3,Rice and Curry Fish,200,2,400
2019-05-17 16:05:43,539,8,Chicken Kottu,280,1,280
2019-05-17 16:50:29,540,5,Egg Rice,200,1,200
2019-05-17 16:53:19,541,8,Chicken Kottu,280,2,560
2019-05-17 16:55:55,542,6,Chicken Rice,320,2,640
2019-05-17 17:25:28,543,2,Rice and Curry Egg,190,1,190
2019-05-17 17:47:29,544,5,Egg Rice,200,3,600
2019-05-17 17:53:36,545,4,Rice and Curry Chicken,200,1,200
2019-05-17 18:05:01,546,5,Egg Rice,200,1,200
2019-05-17 18:12:37,547,6,Chicken Rice,320,1,320
2019-05-17 18:34:24,548,6,Chicken Rice,320,2,640
2019-05-17 19:11:53,549,6,Chicken Rice,320,3,960
2019-05-18 08:36:45,550,1,Rice and Curry Vegetable,170,2,340
2019-05-18 08:38:52,551,8,Chicken Kottu,280,2,560
2019-05-18 08:55:14,552,6,Chicken Rice,320,2,640
2019-05-18 09:04:06,553,4,Rice and Curry Chicken,200,2,400
2019-05-18 09:22:18,554,10,Chicken Biriyani,360,1,360
2019-05-18 09:24:42,555,10,Chicken Biriyani,360,3,1080
2019-05-18 09:38:05,556,2,Rice and Curry Egg,190,1,190
2019-05-18 10:14:35,557,6,Chicken Rice,320,2,640
2019-05-18 10:19:00,558,2,Rice and Curry Egg,190,1,190
2019-05-18 10:20:05,559,10,Chicken Biriyani,360,1,360
2019-05-18 10:21:54,560,4,Rice and Curry Chicken,200,1,200
2019-05-18 10:35:10,561,2,Rice and Curry Egg,190,1,190
2019-05-18 10:39:50,562,8,Chicken Kottu,280,1,280
2019-05-18 10:44:08,563,6,Chicken Rice,320,2,640
2019-05-18 10:50:50,564,3,Rice and Curry Fish,200,1,200
2019-05-18 10:59:55,565,7,Egg Kottu,200,2,400
2019-05-18 11:09:29,566,4,Rice and Curry Chicken,200,3,600
2019-05-18 11:27:28,567,6,Chicken Rice,320,3,960
2019-05-18 11:28:41,568,4,Rice and Curry Chicken,200,1,200
2019-05-18 11:29:15,569,6,Chicken Rice,320,1,320
2019-05-18 11:30:40,570,10,Chicken Biriyani,360,1,360
2019-05-18 11:46:06,571,10,Chicken Biriyani,360,2,720
2019-05-18 11:46:10,572,8,Chicken Kottu,280,2,560
2019-05-18 11:48:40,573,4,Rice and Curry Chicken,200,2,400
2019-05-18 12:11:04,574,8,Chicken Kottu,280,2,560
2019-05-18 12:55:34,575,7,Egg Kottu,200,3,600
2019-05-18 12:59:18,576,7,Egg Kottu,200,3,600
2019-05-18 13:20:51,577,6,Chicken Rice,320,1,320
2019-05-18 13:29:36,578,6,Chicken Rice,320,3,960
2019-05-18 13:29:39,579,4,Rice and Curry Chicken,200,1,200
2019-05-18 13:31:48,580,8,Chicken Kottu,280,2,560
2019-05-18 14:01:33,581,5,Egg Rice,200,1,200
2019-05-18 14:26:05,582,5,Egg Rice,200,3,600
2019-05-18 14:27:40,583,7,Egg Kottu,200,2,400
2019-05-18 14:34:32,584,6,Chicken Rice,320,1,320
2019-05-18 14:40:51,585,7,Egg Kottu,200,1,200
2019-05-18 14:43:56,586,6,Chicken Rice,320,3,960
2019-05-18 14:44:57,587,10,Chicken Biriyani,360,1,360
2019-05-18 14:45:05,588,4,Rice and Curry Chicken,200,1,200
2019-05-18 14:47:13,589,2,Rice and Curry Egg,190,1,190
2019-05-18 15:49:53,590,10,Chicken Biriyani,360,1,360
2019-05-18 15:50:07,591,7,Egg Kottu,200,1,200
2019-05-18 15:50:52,592,1,Rice and Curry Vegetable,170,1,170
2019-05-18 16:17:26,593,3,Rice and Curry Fish,200,1,200
2019-05-18 16:29:14,594,4,Rice and Curry Chicken,200,2,400
2019-05-18 17:15:14,595,4,Rice and Curry Chicken,200,2,400
2019-05-18 17:15:57,596,6,Chicken Rice,320,1,320
2019-05-18 17:48:28,597,8,Chicken Kottu,280,1,280
2019-05-18 18:26:49,598,6,Chicken Rice,320,1,320
2019-05-18 18:45:46,599,2,Rice and Curry Egg,190,1,190
2019-05-18 18:53:51,600,4,Rice and Curry Chicken,200,1,200
2019-05-18 19:03:55,601,2,Rice and Curry Egg,190,2,380
2019-05-18 19:26:45,602,4,Rice and Curry Chicken,200,3,600
2019-05-18 19:56:07,603,5,Egg Rice,200,1,200
2019-05-19 08:03:06,604,10,Chicken Biriyani,360,3,1080
2019-05-19 08:42:28,605,7,Egg Kottu,200,2,400
2019-05-19 08:56:00,606,5,Egg Rice,200,1,200
2019-05-19 08:59:49,607,5,Egg Rice,200,1,200
2019-05-19 09:39:00,608,5,Egg Rice,200,1,200
2019-05-19 09:46:05,609,2,Rice and Curry Egg,190,3,570
2019-05-19 10:01:21,610,4,Rice and Curry Chicken,200,3,600
2019-05-19 10:02:54,611,4,Rice and Curry Chicken,200,2,400
2019-05-19 10:09:52,612,7,Egg Kottu,200,2,400
2019-05-19 10:21:34,613,9,Egg Biriyani,250,1,250
2019-05-19 10:37:48,614,5,Egg Rice,200,1,200
2019-05-19 10:39:55,615,9,Egg Biriyani,250,2,500
2019-05-19 11:21:22,616,4,Rice and Curry Chicken,200,1,200
2019-05-19 11:35:33,617,2,Rice and Curry Egg,190,1,190
2019-05-19 11:54:58,618,2,Rice and Curry Egg,190,3,570
2019-05-19 11:57:22,619,4,Rice and Curry Chicken,200,1,200
2019-05-19 12:38:24,620,8,Chicken Kottu,280,1,280
2019-05-19 13:07:52,621,7,Egg Kottu,200,1,200
2019-05-19 14:25:45,622,6,Chicken Rice,320,2,640
2019-05-19 14:28:12,623,6,Chicken Rice,320,1,320
2019-05-19 14:32:20,624,6,Chicken Rice,320,1,320
2019-05-19 14:38:24,625,8,Chicken Kottu,280,3,840
2019-05-19 15:22:58,626,4,Rice and Curry Chicken,200,1,200
2019-05-19 16:33:31,627,8,Chicken Kottu,280,1,280
2019-05-19 16:33:55,628,4,Rice and Curry Chicken,200,2,400
2019-05-19 16:35:35,629,9,Egg Biriyani,250,3,750
2019-05-19 16:38:15,630,8,Chicken Kottu,280,1,280
2019-05-19 17:13:42,631,8,Chicken Kottu,280,1,280
2019-05-19 17:38:00,632,6,Chicken Rice,320,3,960
2019-05-19 17:39:15,633,6,Chicken Rice,320,1,320
2019-05-19 17:40:34,634,6,Chicken Rice,320,1,320
2019-05-19 18:11:27,635,2,Rice and Curry Egg,190,3,570
2019-05-19 18:27:47,636,7,Egg Kottu,200,2,400
2019-05-19 18:29:44,637,4,Rice and Curry Chicken,200,3,600
2019-05-19 18:47:21,638,6,Chicken Rice,320,2,640
2019-05-19 18:55:16,639,6,Chicken Rice,320,1,320
2019-05-19 19:01:40,640,7,Egg Kottu,200,3,600
2019-05-19 19:08:27,641,4,Rice and Curry Chicken,200,1,200
2019-05-19 19:25:50,642,1,Rice and Curry Vegetable,170,1,170
2019-05-19 19:38:56,643,8,Chicken Kottu,280,1,280
2019-05-19 19:50:12,644,6,Chicken Rice,320,2,640
2019-05-20 08:02:40,645,5,Egg Rice,200,1,200
2019-05-20 08:12:07,646,4,Rice and Curry Chicken,200,1,200
2019-05-20 08:16:21,647,2,Rice and Curry Egg,190,2,380
2019-05-20 08:27:40,648,1,Rice and Curry Vegetable,170,1,170
2019-05-20 08:42:53,649,4,Rice and Curry Chicken,200,1,200
2019-05-20 08:46:37,650,2,Rice and Curry Egg,190,2,380
2019-05-20 08:52:31,651,4,Rice and Curry Chicken,200,1,200
2019-05-20 09:05:13,652,7,Egg Kottu,200,1,200
2019-05-20 09:16:54,653,2,Rice and Curry Egg,190,1,190
2019-05-20 09:43:12,654,3,Rice and Curry Fish,200,2,400
2019-05-20 10:09:05,655,6,Chicken Rice,320,1,320
2019-05-20 11:17:59,656,4,Rice and Curry Chicken,200,3,600
2019-05-20 11:31:52,657,8,Chicken Kottu,280,3,840
2019-05-20 11:32:13,658,4,Rice and Curry Chicken,200,1,200
2019-05-20 11:43:42,659,6,Chicken Rice,320,2,640
2019-05-20 12:08:20,660,4,Rice and Curry Chicken,200,1,200
2019-05-20 12:24:03,661,4,Rice and Curry Chicken,200,1,200
2019-05-20 12:31:02,662,4,Rice and Curry Chicken,200,1,200
2019-05-20 12:40:08,663,4,Rice and Curry Chicken,200,3,600
2019-05-20 13:02:54,664,7,Egg Kottu,200,1,200
2019-05-20 13:21:02,665,4,Rice and Curry Chicken,200,2,400
2019-05-20 13:23:07,666,2,Rice and Curry Egg,190,1,190
2019-05-20 13:24:01,667,5,Egg Rice,200,1,200
2019-05-20 13:30:10,668,2,Rice and Curry Egg,190,1,190
2019-05-20 13:38:48,669,4,Rice and Curry Chicken,200,3,600
2019-05-20 13:50:03,670,7,Egg Kottu,200,1,200
2019-05-20 13:54:22,671,6,Chicken Rice,320,1,320
2019-05-20 14:24:12,672,6,Chicken Rice,320,1,320
2019-05-20 14:27:40,673,8,Chicken Kottu,280,1,280
2019-05-20 14:55:52,674,4,Rice and Curry Chicken,200,2,400
2019-05-20 15:03:44,675,6,Chicken Rice,320,3,960
2019-05-20 15:14:06,676,3,Rice and Curry Fish,200,3,600
2019-05-20 15:14:33,677,6,Chicken Rice,320,1,320
2019-05-20 15:14:47,678,8,Chicken Kottu,280,2,560
2019-05-20 15:21:32,679,8,Chicken Kottu,280,1,280
2019-05-20 15:32:32,680,6,Chicken Rice,320,1,320
2019-05-20 15:41:19,681,2,Rice and Curry Egg,190,3,570
2019-05-20 15:42:08,682,3,Rice and Curry Fish,200,3,600
2019-05-20 16:07:42,683,8,Chicken Kottu,280,3,840
2019-05-20 16:20:32,684,5,Egg Rice,200,1,200
2019-05-20 16:44:58,685,4,Rice and Curry Chicken,200,1,200
2019-05-20 16:57:12,686,10,Chicken Biriyani,360,2,720
2019-05-20 17:10:23,687,9,Egg Biriyani,250,2,500
2019-05-20 17:34:21,688,1,Rice and Curry Vegetable,170,3,510
2019-05-20 17:39:26,689,6,Chicken Rice,320,2,640
2019-05-20 17:56:39,690,6,Chicken Rice,320,1,320
2019-05-20 18:02:09,691,8,Chicken Kottu,280,1,280
2019-05-20 18:20:06,692,4,Rice and Curry Chicken,200,2,400
2019-05-20 18:34:05,693,8,Chicken Kottu,280,3,840
2019-05-20 18:35:08,694,4,Rice and Curry Chicken,200,1,200
2019-05-20 19:01:45,695,2,Rice and Curry Egg,190,1,190
2019-05-20 19:17:18,696,4,Rice and Curry Chicken,200,3,600
2019-05-20 19:38:28,697,7,Egg Kottu,200,1,200
2019-05-20 19:45:49,698,4,Rice and Curry Chicken,200,3,600
2019-05-20 19:52:55,699,8,Chicken Kottu,280,2,560
2019-05-20 19:54:39,700,1,Rice and Curry Vegetable,170,1,170
2019-05-21 08:09:59,701,7,Egg Kottu,200,1,200
2019-05-21 08:10:51,702,4,Rice and Curry Chicken,200,3,600
2019-05-21 08:27:02,703,6,Chicken Rice,320,1,320
2019-05-21 08:46:58,704,10,Chicken Biriyani,360,1,360
2019-05-21 08:48:31,705,3,Rice and Curry Fish,200,2,400
2019-05-21 08:53:50,706,4,Rice and Curry Chicken,200,3,600
2019-05-21 09:20:01,707,1,Rice and Curry Vegetable,170,3,510
2019-05-21 09:24:34,708,10,Chicken Biriyani,360,2,720
2019-05-21 09:42:34,709,4,Rice and Curry Chicken,200,2,400
2019-05-21 10:07:18,710,3,Rice and Curry Fish,200,1,200
2019-05-21 10:09:12,711,8,Chicken Kottu,280,1,280
2019-05-21 10:09:50,712,6,Chicken Rice,320,1,320
2019-05-21 10:15:11,713,6,Chicken Rice,320,1,320
2019-05-21 10:31:04,714,10,Chicken Biriyani,360,3,1080
2019-05-21 10:39:31,715,4,Rice and Curry Chicken,200,1,200
2019-05-21 11:00:51,716,5,Egg Rice,200,1,200
2019-05-21 11:01:57,717,4,Rice and Curry Chicken,200,3,600
2019-05-21 11:16:54,718,6,Chicken Rice,320,1,320
2019-05-21 11:19:17,719,5,Egg Rice,200,2,400
2019-05-21 11:24:17,720,10,Chicken Biriyani,360,3,1080
2019-05-21 11:27:44,721,4,Rice and Curry Chicken,200,3,600
2019-05-21 11:32:55,722,3,Rice and Curry Fish,200,1,200
2019-05-21 11:49:36,723,4,Rice and Curry Chicken,200,1,200
2019-05-21 12:17:38,724,3,Rice and Curry Fish,200,3,600
2019-05-21 12:46:41,725,1,Rice and Curry Vegetable,170,1,170
2019-05-21 12:55:17,726,7,Egg Kottu,200,1,200
2019-05-21 13:35:36,727,4,Rice and Curry Chicken,200,3,600
2019-05-21 13:53:11,728,6,Chicken Rice,320,2,640
2019-05-21 13:57:55,729,4,Rice and Curry Chicken,200,1,200
2019-05-21 14:24:13,730,4,Rice and Curry Chicken,200,1,200
2019-05-21 14:28:52,731,3,Rice and Curry Fish,200,3,600
2019-05-21 14:37:45,732,10,Chicken Biriyani,360,1,360
2019-05-21 14:58:23,733,1,Rice and Curry Vegetable,170,2,340
2019-05-21 15:05:03,734,10,Chicken Biriyani,360,2,720
2019-05-21 15:14:20,735,5,Egg Rice,200,2,400
2019-05-21 15:19:53,736,6,Chicken Rice,320,2,640
2019-05-21 15:44:36,737,4,Rice and Curry Chicken,200,1,200
2019-05-21 16:42:17,738,4,Rice and Curry Chicken,200,1,200
2019-05-21 16:47:47,739,10,Chicken Biriyani,360,1,360
2019-05-21 17:44:48,740,2,Rice and Curry Egg,190,2,380
2019-05-21 17:54:37,741,6,Chicken Rice,320,1,320
2019-05-21 17:57:36,742,9,Egg Biriyani,250,1,250
2019-05-21 17:58:55,743,1,Rice and Curry Vegetable,170,2,340
2019-05-21 18:02:17,744,10,Chicken Biriyani,360,3,1080
2019-05-21 18:04:39,745,2,Rice and Curry Egg,190,3,570
2019-05-21 18:41:01,746,4,Rice and Curry Chicken,200,1,200
2019-05-21 18:48:28,747,8,Chicken Kottu,280,1,280
2019-05-21 19:06:05,748,6,Chicken Rice,320,1,320
2019-05-21 19:10:10,749,4,Rice and Curry Chicken,200,3,600
2019-05-21 19:18:40,750,2,Rice and Curry Egg,190,2,380
2019-05-22 08:07:23,751,3,Rice and Curry Fish,200,1,200
2019-05-22 08:14:59,752,9,Egg Biriyani,250,2,500
2019-05-22 08:35:17,753,6,Chicken Rice,320,1,320
2019-05-22 08:43:59,754,10,Chicken Biriyani,360,1,360
2019-05-22 08:47:18,755,8,Chicken Kottu,280,3,840
2019-05-22 08:48:19,756,5,Egg Rice,200,1,200
2019-05-22 08:48:55,757,8,Chicken Kottu,280,1,280
2019-05-22 09:07:59,758,5,Egg Rice,200,1,200
2019-05-22 09:24:34,759,4,Rice and Curry Chicken,200,2,400
2019-05-22 09:26:53,760,6,Chicken Rice,320,1,320
2019-05-22 09:48:54,761,4,Rice and Curry Chicken,200,1,200
2019-05-22 10:06:47,762,6,Chicken Rice,320,3,960
2019-05-22 10:09:54,763,8,Chicken Kottu,280,3,840
2019-05-22 10:39:35,764,4,Rice and Curry Chicken,200,3,600
2019-05-22 11:02:59,765,6,Chicken Rice,320,3,960
2019-05-22 11:50:15,766,2,Rice and Curry Egg,190,1,190
2019-05-22 12:04:32,767,6,Chicken Rice,320,1,320
2019-05-22 12:23:55,768,8,Chicken Kottu,280,3,840
2019-05-22 12:28:14,769,6,Chicken Rice,320,1,320
2019-05-22 12:38:32,770,5,Egg Rice,200,1,200
2019-05-22 12:53:04,771,9,Egg Biriyani,250,3,750
2019-05-22 12:54:40,772,4,Rice and Curry Chicken,200,1,200
2019-05-22 12:55:18,773,6,Chicken Rice,320,1,320
2019-05-22 13:19:07,774,6,Chicken Rice,320,1,320
2019-05-22 13:21:44,775,4,Rice and Curry Chicken,200,3,600
2019-05-22 13:40:41,776,6,Chicken Rice,320,1,320
2019-05-22 13:55:53,777,2,Rice and Curry Egg,190,3,570
2019-05-22 13:55:55,778,3,Rice and Curry Fish,200,1,200
2019-05-22 13:57:17,779,9,Egg Biriyani,250,2,500
2019-05-22 13:59:03,780,7,Egg Kottu,200,1,200
2019-05-22 14:03:05,781,6,Chicken Rice,320,3,960
2019-05-22 14:39:04,782,6,Chicken Rice,320,1,320
2019-05-22 14:58:51,783,4,Rice and Curry Chicken,200,2,400
2019-05-22 15:07:11,784,9,Egg Biriyani,250,2,500
2019-05-22 15:15:38,785,6,Chicken Rice,320,1,320
2019-05-22 15:44:20,786,6,Chicken Rice,320,3,960
2019-05-22 15:51:15,787,6,Chicken Rice,320,2,640
2019-05-22 16:04:34,788,4,Rice and Curry Chicken,200,1,200
2019-05-22 16:20:52,789,3,Rice and Curry Fish,200,1,200
2019-05-22 16:56:37,790,1,Rice and Curry Vegetable,170,1,170
2019-05-22 17:15:58,791,8,Chicken Kottu,280,1,280
2019-05-22 17:41:52,792,4,Rice and Curry Chicken,200,1,200
2019-05-22 17:46:44,793,7,Egg Kottu,200,3,600
2019-05-22 17:48:10,794,5,Egg Rice,200,3,600
2019-05-22 17:57:20,795,6,Chicken Rice,320,2,640
2019-05-22 18:17:50,796,6,Chicken Rice,320,3,960
2019-05-22 18:36:36,797,5,Egg Rice,200,2,400
2019-05-22 18:46:01,798,7,Egg Kottu,200,1,200
2019-05-22 18:58:38,799,6,Chicken Rice,320,2,640
2019-05-22 19:07:52,800,2,Rice and Curry Egg,190,1,190
2019-05-22 19:14:31,801,7,Egg Kottu,200,3,600
2019-05-23 08:02:03,802,8,Chicken Kottu,280,3,840
2019-05-23 08:17:51,803,8,Chicken Kottu,280,2,560
2019-05-23 08:30:20,804,10,Chicken Biriyani,360,1,360
2019-05-23 08:33:09,805,8,Chicken Kottu,280,3,840
2019-05-23 08:41:07,806,2,Rice and Curry Egg,190,1,190
2019-05-23 08:43:57,807,4,Rice and Curry Chicken,200,1,200
2019-05-23 08:44:00,808,4,Rice and Curry Chicken,200,2,400
2019-05-23 08:56:23,809,5,Egg Rice,200,1,200
2019-05-23 09:06:55,810,6,Chicken Rice,320,2,640
2019-05-23 09:41:24,811,4,Rice and Curry Chicken,200,3,600
2019-05-23 10:20:22,812,5,Egg Rice,200,1,200
2019-05-23 10:27:18,813,4,Rice and Curry Chicken,200,2,400
2019-05-23 10:39:02,814,1,Rice and Curry Vegetable,170,1,170
2019-05-23 10:40:08,815,6,Chicken Rice,320,3,960
2019-05-23 10:48:11,816,4,Rice and Curry Chicken,200,1,200
2019-05-23 10:54:52,817,6,Chicken Rice,320,1,320
2019-05-23 11:09:50,818,1,Rice and Curry Vegetable,170,1,170
2019-05-23 11:31:13,819,2,Rice and Curry Egg,190,1,190
2019-05-23 12:15:25,820,9,Egg Biriyani,250,1,250
2019-05-23 12:16:32,821,5,Egg Rice,200,1,200
2019-05-23 12:21:44,822,7,Egg Kottu,200,3,600
2019-05-23 13:11:43,823,7,Egg Kottu,200,1,200
2019-05-23 13:29:45,824,6,Chicken Rice,320,2,640
2019-05-23 14:20:21,825,2,Rice and Curry Egg,190,1,190
2019-05-23 14:25:38,826,10,Chicken Biriyani,360,2,720
2019-05-23 14:47:47,827,7,Egg Kottu,200,3,600
2019-05-23 15:00:08,828,10,Chicken Biriyani,360,2,720
2019-05-23 15:02:01,829,3,Rice and Curry Fish,200,2,400
2019-05-23 15:20:16,830,10,Chicken Biriyani,360,2,720
2019-05-23 16:32:53,831,4,Rice and Curry Chicken,200,1,200
2019-05-23 17:19:46,832,10,Chicken Biriyani,360,2,720
2019-05-23 17:28:19,833,8,Chicken Kottu,280,1,280
2019-05-23 17:32:59,834,7,Egg Kottu,200,1,200
2019-05-23 17:49:20,835,9,Egg Biriyani,250,1,250
2019-05-23 18:04:35,836,5,Egg Rice,200,1,200
2019-05-23 18:21:04,837,3,Rice and Curry Fish,200,1,200
2019-05-23 18:29:42,838,2,Rice and Curry Egg,190,1,190
2019-05-23 18:33:52,839,6,Chicken Rice,320,1,320
2019-05-23 19:02:47,840,8,Chicken Kottu,280,3,840
2019-05-23 19:07:18,841,7,Egg Kottu,200,1,200
2019-05-24 08:19:47,842,4,Rice and Curry Chicken,200,1,200
2019-05-24 08:28:11,843,7,Egg Kottu,200,2,400
2019-05-24 08:35:19,844,6,Chicken Rice,320,2,640
2019-05-24 09:06:15,845,6,Chicken Rice,320,3,960
2019-05-24 09:06:18,846,4,Rice and Curry Chicken,200,1,200
2019-05-24 09:06:55,847,2,Rice and Curry Egg,190,2,380
2019-05-24 09:21:27,848,6,Chicken Rice,320,1,320
2019-05-24 09:47:12,849,2,Rice and Curry Egg,190,2,380
2019-05-24 09:48:22,850,6,Chicken Rice,320,1,320
2019-05-24 09:52:50,851,10,Chicken Biriyani,360,1,360
2019-05-24 10:17:22,852,6,Chicken Rice,320,1,320
2019-05-24 10:21:48,853,6,Chicken Rice,320,2,640
2019-05-24 10:32:48,854,10,Chicken Biriyani,360,2,720
