Date,Order Number,Index,Name,Price,Quantity,Total
2020-06-16 11:30:21,426,4,Rice and Curry Chicken,200,1,200
2020-06-16 11:32:15,427,1,Rice and Curry Vegetable,170,1,170
2020-06-16 11:37:08,428,3,Rice and Curry Fish,200,4,800
2020-06-16 11:52:08,429,6,Chicken Rice,320,2,640
2020-06-16 12:20:03,430,5,Egg Rice,200,1,200
2020-06-16 12:25:25,431,4,Rice and Curry Chicken,200,5,1000
2020-06-16 12:34:43,432,2,Rice and Curry Egg,190,1,190
2020-06-16 12:52:26,433,4,Rice and Curry Chicken,200,4,800
2020-06-16 13:04:58,434,6,Chicken Rice,320,1,320
2020-06-16 13:07:56,435,8,Chicken Kottu,280,1,280
2020-06-16 13:13:19,436,10,Chicken Biriyani,360,1,360
2020-06-16 13:21:26,437,4,Rice and Curry Chicken,200,3,600
2020-06-16 13:32:45,438,4,Rice and Curry Chicken,200,1,200
2020-06-16 13:36:45,439,4,Rice and Curry Chicken,200,2,400
2020-06-16 14:04:00,440,1,Rice and Curry Vegetable,170,1,170
2020-06-16 14:20:48,441,8,Chicken Kottu,280,3,840
2020-06-16 15:04:39,442,8,Chicken Kottu,280,3,840
2020-06-16 15:10:53,443,10,Chicken Biriyani,360,1,360
2020-06-16 15:44:58,444,6,Chicken Rice,320,1,320
2020-06-16 16:01:33,445,7,Egg Kottu,200,1,200
2020-06-16 16:03:25,446,2,Rice and Curry Egg,190,3,570
2020-06-16 16:07:10,447,4,Rice and Curry Chicken,200,4,800
2020-06-16 16:30:52,448,8,Chicken Kottu,280,1,280
2020-06-16 16:31:06,449,5,Egg Rice,200,2,400
2020-06-16 16:33:26,450,5,Egg Rice,200,1,200
2020-06-16 16:38:40,451,2,Rice and Curry Egg,190,3,570
2020-06-16 17:02:49,452,5,Egg Rice,200,1,200
2020-06-16 17:08:46,453,4,Rice and Curry Chicken,200,1,200
2020-06-16 17:11:39,454,5,Egg Rice,200,1,200
2020-06-16 17:15:40,455,3,Rice and Curry Fish,200,1,200
2020-06-16 17:21:06,456,8,Chicken Kottu,280,3,840
2020-06-16 17:51:36,457,4,Rice and Curry Chicken,200,2,400
2020-06-16 17:56:23,458,2,Rice and Curry Egg,190,4,760
2020-06-16 18:02:26,459,3,Rice and Curry Fish,200,5,1000
2020-06-16 19:03:08,460,4,Rice and Curry Chicken,200,1,200
2020-06-16 19:08:52,461,8,Chicken Kottu,280,1,280
2020-06-16 19:13:16,462,6,Chicken Rice,320,1,320
2020-06-16 19:13:34,463,6,Chicken Rice,320,4,1280
2020-06-16 19:20:18,464,5,Egg Rice,200,2,400
2020-06-16 19:23:38,465,3,Rice and Curry Fish,200,1,200
2020-06-16 19:35:04,466,9,Egg Biriyani,250,2,500
2020-06-16 19:41:28,467,4,Rice and Curry Chicken,200,1,200
2020-06-16 19:55:27,468,6,Chicken Rice,320,1,320
2020-06-17 08:11:11,469,3,Rice and Curry Fish,200,3,600
2020-06-17 08:24:52,470,3,Rice and Curry Fish,200,1,200
2020-06-17 08:46:11,471,5,Egg Rice,200,1,200
2020-06-17 08:51:56,472,1,Rice and Curry Vegetable,170,2,340
2020-06-17 08:57:55,473,4,Rice and Curry Chicken,200,1,200
2020-06-17 09:32:13,474,3,Rice and Curry Fish,200,2,400
2020-06-17 09:57:27,475,5,Egg Rice,200,1,200
2020-06-17 10:22:42,476,7,Egg Kottu,200,1,200
2020-06-17 10:34:16,477,4,Rice and Curry Chicken,200,1,200
2020-06-17 10:39:21,478,8,Chicken Kottu,280,4,1120
2020-06-17 10:57:58,479,5,Egg Rice,200,1,200
2020-06-17 11:10:04,480,6,Chicken Rice,320,1,320
2020-06-17 11:22:51,481,6,Chicken Rice,320,1,320
2020-06-17 12:30:00,482,3,Rice and Curry Fish,200,4,800
2020-06-17 13:17:44,483,4,Rice and Curry Chicken,200,1,200
2020-06-17 13:23:13,484,3,Rice and Curry Fish,200,1,200
2020-06-17 13:26:15,485,6,Chicken Rice,320,1,320
2020-06-17 13:40:50,486,5,Egg Rice,200,1,200
2020-06-17 13:42:54,487,4,Rice and Curry Chicken,200,1,200
2020-06-17 14:32:26,488,2,Rice and Curry Egg,190,1,190
2020-06-17 14:37:55,489,3,Rice and Curry Fish,200,1,200
2020-06-17 15:09:27,490,2,Rice and Curry Egg,190,2,380
2020-06-17 15:10:22,491,6,Chicken Rice,320,1,320
2020-06-17 15:14:33,492,4,Rice and Curry Chicken,200,3,600
2020-06-17 15:18:39,493,8,Chicken Kottu,280,1,280
2020-06-17 15:26:35,494,5,Egg Rice,200,1,200
2020-06-17 15:44:44,495,7,Egg Kottu,200,1,200
2020-06-17 16:06:33,496,10,Chicken Biriyani,360,1,360
2020-06-17 16:17:43,497,6,Chicken Rice,320,1,320
2020-06-17 16:28:25,498,7,Egg Kottu,200,1,200
2020-06-17 16:45:49,499,9,Egg Biriyani,250,1,250
2020-06-17 16:58:04,500,3,Rice and Curry Fish,200,3,600
2020-06-17 17:32:49,501,5,Egg Rice,200,3,600
2020-06-17 17:51:53,502,4,Rice and Curry Chicken,200,1,200
2020-06-17 17:57:27,503,3,Rice and Curry Fish,200,1,200
2020-06-17 17:59:46,504,8,Chicken Kottu,280,1,280
2020-06-17 18:20:18,505,8,Chicken Kottu,280,1,280
2020-06-17 18:22:19,506,10,Chicken Biriyani,360,1,360
2020-06-17 18:44:08,507,6,Chicken Rice,320,2,640
2020-06-17 19:05:35,508,7,Egg Kottu,200,3,600
2020-06-17 19:11:17,509,8,Chicken Kottu,280,4,1120
2020-06-17 19:19:04,510,7,Egg Kottu,200,2,400
2020-06-17 19:41:37,511,3,Rice and Curry Fish,200,2,400
2020-06-17 19:52:56,512,8,Chicken Kottu,280,3,840
2020-06-18 08:31:12,513,8,Chicken Kottu,280,2,560
2020-06-18 08:35:56,514,6,Chicken Rice,320,1,320
2020-06-18 08:40:10,515,6,Chicken Rice,320,1,320
2020-06-18 09:37:50,516,2,Rice and Curry Egg,190,3,570
2020-06-18 10:02:03,517,7,Egg Kottu,200,5,1000
2020-06-18 10:09:40,518,2,Rice and Curry Egg,190,1,190
2020-06-18 10:11:42,519,4,Rice and Curry Chicken,200,1,200
2020-06-18 10:18:58,520,10,Chicken Biriyani,360,4,1440
2020-06-18 10:24:47,521,5,Egg Rice,200,1,200
2020-06-18 10:29:28,522,5,Egg Rice,200,1,200
2020-06-18 10:33:13,523,5,Egg Rice,200,2,400
2020-06-18 11:06:08,524,6,Chicken Rice,320,1,320
2020-06-18 11:13:34,525,9,Egg Biriyani,250,1,250
2020-06-18 11:16:40,526,9,Egg Biriyani,250,3,750
2020-06-18 11:31:08,527,8,Chicken Kottu,280,4,1120
2020-06-18 11:34:40,528,7,Egg Kottu,200,1,200
2020-06-18 11:40:17,529,8,Chicken Kottu,280,3,840
2020-06-18 12:11:12,530,6,Chicken Rice,320,3,960
2020-06-18 12:11:18,531,4,Rice and Curry Chicken,200,3,600
2020-06-18 12:34:15,532,4,Rice and Curry Chicken,200,3,600
2020-06-18 12:43:03,533,5,Egg Rice,200,1,200
2020-06-18 12:51:46,534,4,Rice and Curry Chicken,200,3,600
2020-06-18 13:29:19,535,6,Chicken Rice,320,1,320
2020-06-18 13:51:51,536,6,Chicken Rice,320,1,320
2020-06-18 14:06:27,537,6,Chicken Rice,320,1,320
2020-06-18 15:03:48,538,2,Rice and Curry Egg,190,1,190
2020-06-18 15:29:57,539,6,Chicken Rice,320,1,320
2020-06-18 16:00:34,540,5,Egg Rice,200,4,800
2020-06-18 16:16:23,541,4,Rice and Curry Chicken,200,2,400
2020-06-18 16:25:51,542,1,Rice and Curry Vegetable,170,2,340
2020-06-18 16:34:11,543,8,Chicken Kottu,280,4,1120
2020-06-18 16:43:54,544,4,Rice and Curry Chicken,200,1,200
2020-06-18 16:53:25,545,3,Rice and Curry Fish,200,1,200
2020-06-18 16:53:46,546,6,Chicken Rice,320,1,320
2020-06-18 16:54:53,547,8,Chicken Kottu,280,1,280
2020-06-18 17:16:00,548,8,Chicken Kottu,280,2,560
2020-06-18 17:22:31,549,7,Egg Kottu,200,2,400
2020-06-18 17:27:41,550,8,Chicken Kottu,280,4,1120
2020-06-18 17:52:49,551,4,Rice and Curry Chicken,200,3,600
2020-06-18 17:52:50,552,4,Rice and Curry Chicken,200,1,200
2020-06-18 18:12:54,553,8,Chicken Kottu,280,1,280
2020-06-18 19:03:48,554,4,Rice and Curry Chicken,200,5,1000
2020-06-18 19:58:47,555,3,Rice and Curry Fish,200,3,600
2020-06-19 08:01:30,556,6,Chicken Rice,320,2,640
2020-06-19 08:09:35,557,8,Chicken Kottu,280,3,840
2020-06-19 08:17:37,558,8,Chicken Kottu,280,4,1120
2020-06-19 08:18:29,559,6,Chicken Rice,320,1,320
2020-06-19 08:21:29,560,4,Rice and Curry Chicken,200,3,600
2020-06-19 08:53:20,561,3,Rice and Curry Fish,200,1,200
2020-06-19 09:00:39,562,6,Chicken Rice,320,4,1280
2020-06-19 09:06:11,563,5,Egg Rice,200,3,600
2020-06-19 10:03:01,564,2,Rice and Curry Egg,190,4,760
2020-06-19 10:09:49,565,5,Egg Rice,200,1,200
2020-06-19 10:49:10,566,4,Rice and Curry Chicken,200,1,200
2020-06-19 10:51:52,567,3,Rice and Curry Fish,200,2,400
2020-06-19 11:16:15,568,6,Chicken Rice,320,3,960
2020-06-19 11:24:24,569,9,Egg Biriyani,250,4,1000
2020-06-19 11:27:15,570,6,Chicken Rice,320,1,320
2020-06-19 11:35:39,571,4,Rice and Curry Chicken,200,3,600
2020-06-19 11:47:09,572,5,Egg Rice,200,3,600
2020-06-19 11:51:56,573,7,Egg Kottu,200,2,400
2020-06-19 12:13:58,574,7,Egg Kottu,200,1,200
2020-06-19 12:15:29,575,9,Egg Biriyani,250,1,250
2020-06-19 12:34:49,576,7,Egg Kottu,200,1,200
2020-06-19 12:37:43,577,4,Rice and Curry Chicken,200,1,200
2020-06-19 13:12:47,578,10,Chicken Biriyani,360,3,1080
2020-06-19 13:23:35,579,4,Rice and Curry Chicken,200,1,200
2020-06-19 13:46:59,580,4,Rice and Curry Chicken,200,1,200
2020-06-19 13:52:45,581,8,Chicken Kottu,280,2,560
2020-06-19 14:08:50,582,1,Rice and Curry Vegetable,170,1,170
2020-06-19 16:02:21,583,7,Egg Kottu,200,1,200
2020-06-19 16:47:56,584,8,Chicken Kottu,280,5,1400
2020-06-19 16:52:01,585,6,Chicken Rice,320,2,640
2020-06-19 17:21:37,586,8,Chicken Kottu,280,1,280
2020-06-19 17:39:03,587,6,Chicken Rice,320,3,960
2020-06-19 18:01:55,588,6,Chicken Rice,320,2,640
2020-06-19 18:04:56,589,5,Egg Rice,200,2,400
2020-06-19 18:15:51,590,8,Chicken Kottu,280,3,840
2020-06-19 18:28:30,591,1,Rice and Curry Vegetable,170,3,510
2020-06-19 18:28:56,592,4,Rice and Curry Chicken,200,1,200
2020-06-19 18:31:51,593,10,Chicken Biriyani,360,2,720
2020-06-19 18:52:42,594,4,Rice and Curry Chicken,200,4,800
2020-06-19 18:55:01,595,7,Egg Kottu,200,5,1000
2020-06-19 18:55:40,596,6,Chicken Rice,320,1,320
2020-06-19 18:59:11,597,6,Chicken Rice,320,1,320
2020-06-19 19:08:13,598,3,Rice and Curry Fish,200,1,200
2020-06-19 19:17:20,599,4,Rice and Curry Chicken,200,2,400
2020-06-19 19:29:38,600,8,Chicken Kottu,280,5,1400
2020-06-20 08:24:41,601,4,Rice and Curry Chicken,200,3,600
2020-06-20 08:55:57,602,8,Chicken Kottu,280,1,280
2020-06-20 09:07:17,603,3,Rice and Curry Fish,200,1,200
2020-06-20 09:22:10,604,5,Egg Rice,200,3,600
2020-06-20 09:27:31,605,9,Egg Biriyani,250,1,250
2020-06-20 10:47:52,606,4,Rice and Curry Chicken,200,2,400
2020-06-20 10:55:53,607,4,Rice and Curry Chicken,200,1,200
2020-06-20 11:17:42,608,9,Egg Biriyani,250,2,500
2020-06-20 11:41:12,609,5,Egg Rice,200,3,600
2020-06-20 11:46:55,610,4,Rice and Curry Chicken,200,5,1000
2020-06-20 11:48:11,611,7,Egg Kottu,200,4,800
2020-06-20 11:48:57,612,7,Egg Kottu,200,3,600
2020-06-20 11:54:27,613,4,Rice and Curry Chicken,200,3,600
2020-06-20 12:20:21,614,4,Rice and Curry Chicken,200,1,200
2020-06-20 12:34:02,615,1,Rice and Curry Vegetable,170,5,850
2020-06-20 12:34:56,616,8,Chicken Kottu,280,5,1400
2020-06-20 12:50:20,617,2,Rice and Curry Egg,190,5,950
2020-06-20 13:08:00,618,10,Chicken Biriyani,360,1,360
2020-06-20 13:17:52,619,6,Chicken Rice,320,5,1600
2020-06-20 13:19:37,620,3,Rice and Curry Fish,200,1,200
2020-06-20 13:19:53,621,2,Rice and Curry Egg,190,4,760
2020-06-20 13:22:26,622,5,Egg Rice,200,3,600
2020-06-20 13:23:08,623,6,Chicken Rice,320,3,960
2020-06-20 13:23:59,624,4,Rice and Curry Chicken,200,1,200
2020-06-20 13:46:16,625,4,Rice and Curry Chicken,200,2,400
2020-06-20 13:54:15,626,8,Chicken Kottu,280,3,840
2020-06-20 14:01:50,627,3,Rice and Curry Fish,200,2,400
2020-06-20 14:19:38,628,8,Chicken Kottu,280,3,840
2020-06-20 15:16:57,629,7,Egg Kottu,200,2,400
2020-06-20 15:47:22,630,7,Egg Kottu,200,3,600
2020-06-20 16:12:33,631,7,Egg Kottu,200,5,1000
2020-06-20 16:14:35,632,3,Rice and Curry Fish,200,1,200
2020-06-20 16:34:43,633,5,Egg Rice,200,2,400
2020-06-20 16:36:06,634,7,Egg Kottu,200,2,400
2020-06-20 16:39:14,635,8,Chicken Kottu,280,1,280
2020-06-20 16:54:37,636,8,Chicken Kottu,280,1,280
2020-06-20 17:30:49,637,8,Chicken Kottu,280,1,280
2020-06-20 17:46:49,638,3,Rice and Curry Fish,200,1,200
2020-06-20 18:15:10,639,5,Egg Rice,200,2,400
2020-06-20 18:22:28,640,7,Egg Kottu,200,4,800
2020-06-20 18:29:30,641,7,Egg Kottu,200,1,200
2020-06-20 18:50:09,642,6,Chicken Rice,320,4,1280
2020-06-20 19:58:50,643,5,Egg Rice,200,2,400
2020-06-21 08:23:48,644,8,Chicken Kottu,280,5,1400
2020-06-21 08:26:09,645,6,Chicken Rice,320,1,320
2020-06-21 08:31:48,646,6,Chicken Rice,320,1,320
2020-06-21 08:44:35,647,9,Egg Biriyani,250,2,500
2020-06-21 08:49:12,648,2,Rice and Curry Egg,190,2,380
2020-06-21 09:11:41,649,2,Rice and Curry Egg,190,1,190
2020-06-21 09:17:37,650,4,Rice and Curry Chicken,200,1,200
2020-06-21 09:37:26,651,10,Chicken Biriyani,360,2,720
2020-06-21 10:20:41,652,8,Chicken Kottu,280,2,560
2020-06-21 10:34:44,653,4,Rice and Curry Chicken,200,1,200
2020-06-21 10:40:33,654,6,Chicken Rice,320,1,320
2020-06-21 10:55:38,655,7,Egg Kottu,200,1,200
2020-06-21 11:17:06,656,4,Rice and Curry Chicken,200,3,600
2020-06-21 11:19:16,657,1,Rice and Curry Vegetable,170,1,170
2020-06-21 11:22:54,658,4,Rice and Curry Chicken,200,1,200
2020-06-21 11:34:01,659,10,Chicken Biriyani,360,1,360
2020-06-21 11:52:53,660,7,Egg Kottu,200,3,600
2020-06-21 11:54:49,661,5,Egg Rice,200,1,200
2020-06-21 12:11:08,662,8,Chicken Kottu,280,2,560
2020-06-21 12:35:32,663,4,Rice and Curry Chicken,200,1,200
2020-06-21 12:41:49,664,7,Egg Kottu,200,1,200
2020-06-21 12:50:27,665,2,Rice and Curry Egg,190,4,760
2020-06-21 13:15:26,666,8,Chicken Kottu,280,3,840
2020-06-21 13:30:03,667,2,Rice and Curry Egg,190,1,190
2020-06-21 13:45:46,668,4,Rice and Curry Chicken,200,5,1000
2020-06-21 14:05:27,669,10,Chicken Biriyani,360,1,360
2020-06-21 14:12:25,670,2,Rice and Curry Egg,190,2,380
2020-06-21 14:16:23,671,4,Rice and Curry Chicken,200,1,200
2020-06-21 14:28:01,672,2,Rice and Curry Egg,190,1,190
2020-06-21 14:46:03,673,2,Rice and Curry Egg,190,1,190
2020-06-21 14:54:09,674,8,Chicken Kottu,280,4,1120
2020-06-21 14:59:29,675,3,Rice and Curry Fish,200,1,200
2020-06-21 15:05:55,676,6,Chicken Rice,320,1,320
2020-06-21 15:08:06,677,1,Rice and Curry Vegetable,170,5,850
2020-06-21 15:17:56,678,7,Egg Kottu,200,1,200
2020-06-21 15:39:21,679,2,Rice and Curry Egg,190,2,380
2020-06-21 16:05:54,680,7,Egg Kottu,200,4,800
2020-06-21 16:22:40,681,6,Chicken Rice,320,4,1280
2020-06-21 16:30:29,682,7,Egg Kottu,200,3,600
2020-06-21 17:11:45,683,6,Chicken Rice,320,2,640
2020-06-21 17:15:11,684,4,Rice and Curry Chicken,200,1,200
2020-06-21 17:21:07,685,5,Egg Rice,200,1,200
2020-06-21 17:22:35,686,7,Egg Kottu,200,2,400
2020-06-21 17:33:02,687,6,Chicken Rice,320,1,320
2020-06-21 17:48:21,688,4,Rice and Curry Chicken,200,1,200
2020-06-21 18:06:50,689,2,Rice and Curry Egg,190,1,190
2020-06-21 18:12:43,690,10,Chicken Biriyani,360,2,720
2020-06-21 18:20:32,691,2,Rice and Curry Egg,190,5,950
2020-06-21 18:29:39,692,5,Egg Rice,200,4,800
2020-06-21 19:01:47,693,8,Chicken Kottu,280,1,280
2020-06-21 19:06:44,694,4,Rice and Curry Chicken,200,1,200
2020-06-21 19:55:40,695,6,Chicken Rice,320,3,960
2020-06-21 19:58:04,696,1,Rice and Curry Vegetable,170,1,170
2020-06-22 08:09:23,697,8,Chicken Kottu,280,1,280
2020-06-22 08:49:44,698,8,Chicken Kottu,280,5,1400
2020-06-22 09:03:30,699,4,Rice and Curry Chicken,200,3,600
2020-06-22 09:14:03,700,4,Rice and Curry Chicken,200,4,800
2020-06-22 09:23:01,701,7,Egg Kottu,200,1,200
2020-06-22 09:25:54,702,4,Rice and Curry Chicken,200,2,400
2020-06-22 09:26:20,703,4,Rice and Curry Chicken,200,5,1000
2020-06-22 09:41:48,704,8,Chicken Kottu,280,2,560
2020-06-22 10:01:37,705,1,Rice and Curry Vegetable,170,1,170
2020-06-22 10:13:16,706,2,Rice and Curry Egg,190,1,190
2020-06-22 10:32:27,707,2,Rice and Curry Egg,190,1,190
2020-06-22 10:43:21,708,5,Egg Rice,200,5,1000
2020-06-22 11:23:10,709,2,Rice and Curry Egg,190,1,190
2020-06-22 11:39:09,710,6,Chicken Rice,320,1,320
2020-06-22 11:48:08,711,6,Chicken Rice,320,3,960
2020-06-22 12:33:14,712,5,Egg Rice,200,1,200
2020-06-22 13:19:46,713,2,Rice and Curry Egg,190,1,190
2020-06-22 13:29:26,714,10,Chicken Biriyani,360,3,1080
2020-06-22 13:50:12,715,3,Rice and Curry Fish,200,3,600
2020-06-22 13:59:26,716,6,Chicken Rice,320,1,320
2020-06-22 14:03:54,717,2,Rice and Curry Egg,190,2,380
2020-06-22 14:07:02,718,7,Egg Kottu,200,3,600
2020-06-22 14:11:33,719,4,Rice and Curry Chicken,200,2,400
2020-06-22 14:12:29,720,5,Egg Rice,200,3,600
2020-06-22 15:11:51,721,10,Chicken Biriyani,360,1,360
2020-06-22 15:13:43,722,4,Rice and Curry Chicken,200,1,200
2020-06-22 15:24:22,723,3,Rice and Curry Fish,200,1,200
2020-06-22 15:32:06,724,3,Rice and Curry Fish,200,5,1000
2020-06-22 15:38:50,725,1,Rice and Curry Vegetable,170,3,510
2020-06-22 15:38:52,726,8,Chicken Kottu,280,3,840
2020-06-22 15:56:51,727,8,Chicken Kottu,280,3,840
2020-06-22 16:03:00,728,6,Chicken Rice,320,5,1600
2020-06-22 16:28:30,729,10,Chicken Biriyani,360,2,720
2020-06-22 16:36:57,730,7,Egg Kottu,200,1,200
2020-06-22 16:39:19,731,4,Rice and Curry Chicken,200,1,200
2020-06-22 16:43:09,732,10,Chicken Biriyani,360,2,720
2020-06-22 17:04:27,733,8,Chicken Kottu,280,2,560
2020-06-22 17:07:42,734,2,Rice and Curry Egg,190,1,190
2020-06-22 17:31:34,735,4,Rice and Curry Chicken,200,1,200
2020-06-22 17:54:39,736,9,Egg Biriyani,250,4,1000
2020-06-22 19:01:29,737,2,Rice and Curry Egg,190,2,380
2020-06-22 19:01:40,738,5,Egg Rice,200,5,1000
2020-06-22 19:02:29,739,8,Chicken Kottu,280,3,840
2020-06-22 19:19:02,740,4,Rice and Curry Chicken,200,3,600
2020-06-22 19:20:17,741,7,Egg Kottu,200,1,200
2020-06-22 19:27:27,742,3,Rice and Curry Fish,200,1,200
2020-06-22 19:32:05,743,4,Rice and Curry Chicken,200,1,200
2020-06-22 19:46:42,744,6,Chicken Rice,320,1,320
2020-06-23 08:23:52,745,1,Rice and Curry Vegetable,170,2,340
2020-06-23 08:48:50,746,7,Egg Kottu,200,2,400
2020-06-23 09:15:34,747,8,Chicken Kottu,280,1,280
2020-06-23 09:41:09,748,8,Chicken Kottu,280,2,560
2020-06-23 09:42:07,749,6,Chicken Rice,320,1,320
2020-06-23 10:02:35,750,4,Rice and Curry Chicken,200,1,200
2020-06-23 10:39:10,751,8,Chicken Kottu,280,1,280
2020-06-23 10:45:22,752,2,Rice and Curry Egg,190,1,190
2020-06-23 10:57:15,753,8,Chicken Kottu,280,1,280
2020-06-23 11:04:14,754,10,Chicken Biriyani,360,1,360
2020-06-23 11:17:49,755,6,Chicken Rice,320,3,960
2020-06-23 11:44:56,756,4,Rice and Curry Chicken,200,4,800
2020-06-23 11:46:29,757,6,Chicken Rice,320,1,320
2020-06-23 12:03:01,758,4,Rice and Curry Chicken,200,3,600
2020-06-23 12:06:22,759,8,Chicken Kottu,280,4,1120
2020-06-23 12:30:19,760,6,Chicken Rice,320,2,640
2020-06-23 12:44:01,761,4,Rice and Curry Chicken,200,2,400
2020-06-23 12:51:20,762,6,Chicken Rice,320,1,320
2020-06-23 13:00:03,763,3,Rice and Curry Fish,200,3,600
2020-06-23 13:22:43,764,8,Chicken Kottu,280,1,280
2020-06-23 13:43:52,765,5,Egg Rice,200,2,400
2020-06-23 14:04:23,766,5,Egg Rice,200,2,400
2020-06-23 14:18:04,767,4,Rice and Curry Chicken,200,2,400
2020-06-23 14:30:44,768,8,Chicken Kottu,280,1,280
2020-06-23 14:37:26,769,8,Chicken Kottu,280,3,840
2020-06-23 14:49:03,770,3,Rice and Curry Fish,200,1,200
2020-06-23 14:50:47,771,5,Egg Rice,200,3,600
2020-06-23 15:03:24,772,7,Egg Kottu,200,1,200
2020-06-23 15:10:33,773,4,Rice and Curry Chicken,200,1,200
2020-06-23 15:12:47,774,4,Rice and Curry Chicken,200,3,600
2020-06-23 15:20:32,775,8,Chicken Kottu,280,4,1120
2020-06-23 15:32:38,776,4,Rice and Curry Chicken,200,4,800
2020-06-23 15:39:48,777,2,Rice and Curry Egg,190,2,380
2020-06-23 15:59:58,778,7,Egg Kottu,200,3,600
2020-06-23 16:12:32,779,4,Rice and Curry Chicken,200,1,200
2020-06-23 16:14:53,780,7,Egg Kottu,200,4,800
2020-06-23 16:30:14,781,1,Rice and Curry Vegetable,170,1,170
2020-06-23 16:31:02,782,8,Chicken Kottu,280,3,840
2020-06-23 17:09:05,783,2,Rice and Curry Egg,190,2,380
2020-06-23 17:09:25,784,10,Chicken Biriyani,360,2,720
2020-06-23 17:30:25,785,4,Rice and Curry Chicken,200,1,200
2020-06-23 17:45:26,786,8,Chicken Kottu,280,1,280
2020-06-23 17:54:14,787,6,Chicken Rice,320,5,1600
2020-06-23 18:15:36,788,4,Rice and Curry Chicken,200,4,800
2020-06-23 18:17:10,789,6,Chicken Rice,320,2,640
2020-06-23 18:24:00,790,6,Chicken Rice,320,1,320
2020-06-23 18:27:21,791,8,Chicken Kottu,280,2,560
2020-06-23 18:36:46,792,5,Egg Rice,200,1,200
2020-06-23 18:39:53,793,4,Rice and Curry Chicken,200,2,400
2020-06-23 19:01:47,794,10,Chicken Biriyani,360,5,1800
2020-06-23 19:08:43,795,4,Rice and Curry Chicken,200,1,200
2020-06-23 19:18:00,796,9,Egg Biriyani,250,1,250
2020-06-23 19:18:23,797,7,Egg Kottu,200,1,200
2020-06-23 19:37:37,798,4,Rice and Curry Chicken,200,1,200
2020-06-24 08:01:29,799,10,Chicken Biriyani,360,1,360
2020-06-24 08:07:29,800,8,Chicken Kottu,280,1,280
2020-06-24 08:53:16,801,6,Chicken Rice,320,1,320
2020-06-24 08:59:04,802,7,Egg Kottu,200,1,200
2020-06-24 09:04:12,803,8,Chicken Kottu,280,5,1400
2020-06-24 09:15:30,804,9,Egg Biriyani,250,3,750
2020-06-24 09:32:30,805,6,Chicken Rice,320,4,1280
2020-06-24 09:56:05,806,10,Chicken Biriyani,360,2,720
2020-06-24 10:03:20,807,9,Egg Biriyani,250,2,500
2020-06-24 10:21:30,808,2,Rice and Curry Egg,190,1,190
2020-06-24 10:29:05,809,10,Chicken Biriyani,360,1,360
2020-06-24 10:34:57,810,8,Chicken Kottu,280,2,560
2020-06-24 10:50:42,811,7,Egg Kottu,200,1,200
2020-06-24 11:02:28,812,3,Rice and Curry Fish,200,1,200
2020-06-24 11:27:27,813,10,Chicken Biriyani,360,1,360
2020-06-24 12:29:05,814,8,Chicken Kottu,280,3,840
2020-06-24 12:34:52,815,9,Egg Biriyani,250,2,500
2020-06-24 12:48:07,816,8,Chicken Kottu,280,1,280
2020-06-24 12:51:38,817,2,Rice and Curry Egg,190,3,570
2020-06-24 13:19:33,818,2,Rice and Curry Egg,190,1,190
2020-06-24 13:32:05,819,10,Chicken Biriyani,360,1,360
2020-06-24 13:32:39,820,9,Egg Biriyani,250,2,500
2020-06-24 13:39:44,821,10,Chicken Biriyani,360,2,720
2020-06-24 13:44:09,822,4,Rice and Curry Chicken,200,1,200
2020-06-24 14:07:46,823,8,Chicken Kottu,280,3,840
2020-06-24 14:25:16,824,4,Rice and Curry Chicken,200,1,200
2020-06-24 14:30:25,825,1,Rice and Curry Vegetable,170,1,170
2020-06-24 15:03:09,826,4,Rice and Curry Chicken,200,1,200
2020-06-24 15:03:29,827,8,Chicken Kottu,280,4,1120
2020-06-24 15:08:49,828,10,Chicken Biriyani,360,1,360
2020-06-24 15:11:29,829,4,Rice and Curry Chicken,200,1,200
2020-06-24 15:16:01,830,9,Egg Biriyani,250,1,250
2020-06-24 15:18:12,831,10,Chicken Biriyani,360,1,360
2020-06-24 15:19:48,832,6,Chicken Rice,320,1,320
2020-06-24 15:22:49,833,6,Chicken Rice,320,1,320
2020-06-24 16:12:59,834,1,Rice and Curry Vegetable,170,1,170
2020-06-24 16:18:53,835,2,Rice and Curry Egg,190,2,380
2020-06-24 16:28:15,836,1,Rice and Curry Vegetable,170,5,850
2020-06-24 16:48:45,837,8,Chicken Kottu,280,4,1120
2020-06-24 17:15:49,838,4,Rice and Curry Chicken,200,3,600
2020-06-24 17:16:46,839,7,Egg Kottu,200,1,200
2020-06-24 17:31:04,840,6,Chicken Rice,320,1,320
2020-06-24 17:41:11,841,4,Rice and Curry Chicken,200,1,200
2020-06-24 17:51:22,842,9,Egg Biriyani,250,2,500
2020-06-24 17:51:38,843,7,Egg Kottu,200,1,200
2020-06-24 17:57:52,844,4,Rice and Curry Chicken,200,1,200
2020-06-24 18:01:32,845,7,Egg Kottu,200,1,200
2020-06-24 18:16:25,846,8,Chicken Kottu,280,1,280
2020-06-24 18:36:09,847,6,Chicken Rice,320,1,320
2020-06-24 18:50:36,848,2,Rice and Curry Egg,190,5,950
2020-06-24 19:00:49,849,10,Chicken Biriyani,360,1,360
2020-06-24 19:06:50,850,5,Egg Rice,200,1,200
